"No.","Time","Source","Destination","Protocol","Length","Info"
"1973","668.851571","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","157","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"1974","668.895546","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1975","668.896902","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","241","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
"1976","668.985503","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1980","669.615828","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1981","669.705671","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1982","669.795578","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1983","669.840688","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1984","669.930699","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1985","670.020559","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1986","670.110609","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1987","670.155528","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1988","670.245685","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1989","670.335850","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1990","670.425708","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1991","670.470612","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1992","670.560519","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1993","670.650762","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1994","670.740540","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1995","670.830676","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1996","670.875523","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1997","670.965517","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1998","671.055534","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"1999","671.145538","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2000","671.190612","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2001","671.280530","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2002","671.370559","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2003","671.460626","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2004","671.550589","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2005","671.595551","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2006","671.685654","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2007","671.775527","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2008","671.866090","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2009","671.910509","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2010","672.000525","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2011","672.090629","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2012","672.180675","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2013","672.270572","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2014","672.315591","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2015","672.495557","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2016","672.496095","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2017","672.585532","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2018","672.630507","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2019","672.720515","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2020","672.810502","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2021","672.900544","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2022","672.990531","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2023","673.035498","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2024","673.125730","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2025","673.215536","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2026","673.305609","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2027","673.350532","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2028","673.440552","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2029","673.530522","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2030","673.620654","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2031","673.665538","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2032","673.755549","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2033","673.845534","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2034","673.935639","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2035","674.025736","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2036","674.070528","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2037","674.160568","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2038","674.250680","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2039","674.340520","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2040","674.385488","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2041","674.475525","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2042","674.520564","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2043","674.610566","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2044","674.655558","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2045","674.745552","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2046","674.835533","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2047","674.880534","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2048","674.970534","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","30","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2049","675.015486","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","15","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2060","682.711793","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2172","693.479081","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","22","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2180","694.591936","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2181","694.592819","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2182","694.593408","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2183","694.905812","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2184","694.906865","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2185","694.907867","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2186","695.220670","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2187","695.222019","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2188","695.222689","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2189","695.535795","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2190","695.536554","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2191","695.537188","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2193","696.165653","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2194","696.171291","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2195","696.173164","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2196","696.212667","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2197","696.213368","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2198","696.255670","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2199","696.256334","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2200","696.256905","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2201","696.345753","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2202","696.480606","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2203","696.570570","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2204","696.660614","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2205","696.750574","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2206","696.840620","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2207","696.933709","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2208","697.020574","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2209","697.110711","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2210","697.200734","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2211","697.290710","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2212","697.380685","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2213","697.470530","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2214","697.515679","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2215","697.605848","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2216","697.695890","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2217","697.740634","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2218","697.830521","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2219","697.920555","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2220","697.965742","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2221","698.055755","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2222","698.100633","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2223","698.190511","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2227","698.326228","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","17","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2231","698.640462","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2235","698.730877","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2239","698.821305","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2243","698.911084","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","19","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2247","699.001714","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","17","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2251","699.091169","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","15","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2256","699.225616","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","15","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2259","699.271013","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2263","699.360926","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","14","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2267","699.450974","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","32","Rcvd Handle Value Notification, Handle: 0x0014 (Unknown: Unknown)"
"2270","699.586603","81:0a:b7:00:1d:bc (Air5(ID-1DBC))","SamsungElect_dd:c6:25 (A14 de Walter)","ATT","16","Rcvd Handle Value Notification, Handle: 0x001a (Unknown: Unknown)"
